RecordID,SpeciesID,Order,Family,Genus,Species,Binomial,CommonName,CountryName,AreaName1,AreaName2,LocationDescription,Realm,Island,LandType,CPrecord,IntroducedDate,IntroducedDateGrouped,MappingDate,ReferenceDate,StatusCat,IntroMethod,IntroPurpose,TaxonomicNotes,Notes,RangeMap,Reference,CompilerInitial
21255,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,1979.0,,Established,Released,Fauna Improvement.Ornamental,,"1862: 1 released by Nelson A.S.
1864: 1 survived the voyage from England.
1865: 2 survivors (of 72) released by Auckland provincial government.
1866: Released by Wanganui A.S.
1867: 40 released at Kaiapoi (bred in 1868) by Canterbury A.S. 47 released by Auckland provincial government.
1868: 3 released by Otago A.S.
1869: 11 released by Otago A.S.
1871: 6 released by Nelson A.S. at Stoke and soon became established.
1880: Widely distributed  by 1880.
1922: 'Very quickly increased in all parts until they became a very serious pest.'
1965: Widely distributed and abundant.
1979: Widespread throughout.",Mapped,"{Lever, 2005 #385}",FS
21256,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,1997.0,,Established,Released,Fauna Improvement.Ornamental,,"1862: 1 released by Nelson A.S.
1864: 1 survived the voyage from England.
1865: 2 survivors (of 72) released by Auckland provincial government.
1866: Released by Wanganui A.S.
1867: 40 released at Kaiapoi (bred in 1868) by Canterbury A.S. 47 released by Auckland provincial government.
1868: 3 released by Otago A.S.
1869: 11 released by Otago A.S.
1871: 6 released by Nelson A.S. at Stoke and soon became established.
1880: Widely distributed  by 1880.
1922: 'Very quickly increased in all parts until they became a very serious pest.'
1965: Widely distributed and abundant.
1979: Widespread throughout.
1997: Common throughout the mainland.",Mapped,"{Lever, 2005 #385}",FS
21257,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,1880,1880.0,1880.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"Colonised naturally, or more probably by ship.",Mapped,"{Lever, 2005 #385}",FS
21258,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,1880,1880.0,1965.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,1965: Widely distributed and abundant.,Mapped,"{Lever, 2005 #385}",FS
21259,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,1880,1880.0,1991.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Recorded breeding.",Mapped,"{Lever, 2005 #385}",FS
21260,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,1880,1880.0,1997.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Recorded breeding.
1997: Common.",Mapped,"{Lever, 2005 #385}",FS
21261,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Great Barrier Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1930.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,,Mapped,"{Lever, 2005 #385}",FS
21262,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Little Barrier Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1930.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,,Mapped,"{Lever, 2005 #385}",FS
21263,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Poor Knights Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1930.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,,Mapped,"{Lever, 2005 #385}",FS
21264,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Kapiti Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1930.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,,Mapped,"{Lever, 2005 #385}",FS
21265,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Stewart Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1930.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,,Mapped,"{Lever, 2005 #385}",FS
21266,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Stewart Island,,Australasian,1,Oceanic.Island,0,1930,1930.0,1965.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,1965: Widely distributed and abundant.,Mapped,"{Lever, 2005 #385}",FS
21267,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Snares Islands,,Australasian,1,Oceanic.Island,0,1907-1948,1927.0,1927.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,Colonised,Mapped,"{Lever, 2005 #385}",FS
21268,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Snares Islands,,Australasian,1,Oceanic.Island,0,1907-1948,1927.0,1965.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,1965: Widely distributed and abundant.,Mapped,"{Lever, 2005 #385}",FS
21269,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Snares Islands,,Australasian,1,Oceanic.Island,0,1907-1948,1927.0,1991.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Breeding.",Mapped,"{Lever, 2005 #385}",FS
21270,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Snares Islands,,Australasian,1,Oceanic.Island,0,1907-1948,1927.0,1997.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Breeding.
1997: Recorded.",Mapped,"{Lever, 2005 #385}",FS
21271,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Three Kings,,Australasian,1,Oceanic.Island,0,<1955,1954.0,1954.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,<1955: Colonised.,Mapped,"{Lever, 2005 #385}",FS
21272,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Mokohinau Islands,,Australasian,1,Oceanic.Island,0,<1955,1954.0,1954.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,<1955: Colonised.,Mapped,"{Lever, 2005 #385}",FS
21273,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,Mayor Island,,Australasian,1,Oceanic.Island,0,<1955,1954.0,1954.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,<1955: Colonised.,Mapped,"{Lever, 2005 #385}",FS
21274,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,,Karewa Island,Australasian,1,Oceanic.Island,0,<1955,1954.0,1954.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,<1955: Colonised.,Mapped,"{Lever, 2005 #385}",FS
21275,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1907-1946,1927.0,1927.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,Colonised.,Mapped,"{Lever, 2005 #385}",FS
21276,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1907-1946,1927.0,1965.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,1965: Widely distributed and abundant.,Mapped,"{Lever, 2005 #385}",FS
21277,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1965,1965.0,1991.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Breeding.",Mapped,"{Lever, 2005 #385}",FS
21278,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,1965,1965.0,1997.0,,Established,Colonised.from.introd.popn,Unknown.Not applicable,,"1965: Widely distributed and abundant.
1991: Breeding.
1997: Recorded.",Mapped,"{Lever, 2005 #385}",FS
21279,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,North Island NZ,,"White I., Bay of Plenty",Australasian,1,Oceanic.Island,0,1925-1947,1936.0,1936.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,Colonised.,Mapped,"{Lever, 2005 #385}",FS
21281,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900-1907,1904.0,1904.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,1900-1907: Colonised.,Mapped,"{Lever, 2005 #385}",FS
21282,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900-1907,1904.0,1948.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"1900-1907: Colonised.
1946-1951: Died out.",Mapped,"{Lever, 2005 #385}",FS
21283,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900-1907,1904.0,1965.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"1900-1907: Colonised.
1946-1951: Died out.
1965: Widely distributed.",Mapped,"{Lever, 2005 #385}",FS
21284,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900-1907,1904.0,1997.0,,Unknown,Colonised.from.introd.popn,Unknown.Not applicable,,"1900-1907: Colonised.
1946-1951: Died out.
1965: Widely distributed.
1997: Recorded.",Mapped,"{Lever, 2005 #385}",FS
21285,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,South Island NZ,Campbell Islands,,Australasian,1,Oceanic.Island,0,1900-1907,1904.0,1948.0,,DiedOut,Colonised.from.introd.popn,Unknown.Not applicable,,1946-1951: Died out.,Mapped,"{Lever, 2005 #385}",FS
21318,8590,Passeriformes,Emberizidae,Emberiza,schoeniclus,Emberiza schoeniclus,Reed Bunting,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1873,1873.0,1882.0,,Unsuccessful,Released,Unknown.Not applicable,,"1873: 2 introductions, 7 birds released.
1882: Died out.",Mapped,"{Duncan, 1997 #359}",FD
21319,8590,Passeriformes,Emberizidae,Emberiza,schoeniclus,Emberiza schoeniclus,Reed Bunting,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1871,1871.0,1873.0,,Unsuccessful,Released,Unknown.Not applicable,,"1871: 4 birds introd.
1873: Died out.",Mapped,"{Duncan, 1997 #359}",FD
21405,193,Galliformes,Phasianidae,Coturnix,ypsilophora,Coturnix ypsilophora,Brown Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,1997.0,,Unknown,Unknown,Unknown.Not applicable,,1997: Common in Northland.,Mapped,"{Lever, 2005 #385}",FS
21450,7733,Passeriformes,Sylviidae,Sylvia,atricapilla,Sylvia atricapilla,Blackcap,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1872,1872.0,1874.0,,Unsuccessful,Unknown,Unknown.Not applicable,,"1872: 5 birds introd.
1874: died out",Mapped,"{Duncan, 1997 #359}",FD
21451,8461,Passeriformes,Fringillidae,Carduelis,flavirostris,Carduelis flavirostris,Twite,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1880,1880.0,1882.0,,Unsuccessful,Released,Unknown.Not applicable,,"1880: 21 birds introd.
1882: died out",Mapped,"{Duncan, 1997 #359}",FD
21452,8461,Passeriformes,Fringillidae,Carduelis,flavirostris,Carduelis flavirostris,Twite,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1871,1871.0,1873.0,,Unsuccessful,Released,Unknown.Not applicable,,"1871: 38 birds introd.
1873: died out",Mapped,"{Duncan, 1997 #359}",FD
21454,5192,Passeriformes,Meliphagidae,Manorina,melanophrys,Manorina melanophrys,Bell Miner,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1874,1874.0,1876.0,,Unsuccessful,Released,Unknown.Not applicable,,"1874: 2 birds introd.
1876: died out",Mapped,"{Duncan, 1997 #359}",FD
21457,7830,Passeriformes,Alaudidae,Lullula,arborea,Lullula arborea,Wood Lark,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1872,1872.0,1874.0,,Unsuccessful,Unknown,Unknown.Not applicable,,"1872: 5 birds introd.
1874: died out",Mapped,"{Duncan, 1997 #359}",FD
21466,9671,Psittaciformes,Psittacidae,Cyanoramphus,novaezelandiae,Cyanoramphus novaezelandiae,Red-fronted Parakeet,NEW ZEALAND,,,Tiritiri Matangi Island,Australasian,1,Oceanic.Island,0,1974,1974.0,1975.0,,Established,Released,Unknown.Not applicable,,"1974: 35 birds released
1975: 22 released",Mapped,"{Higgins, 1999 #408}",EJ
21467,9671,Psittaciformes,Psittacidae,Cyanoramphus,novaezelandiae,Cyanoramphus novaezelandiae,Red-fronted Parakeet,NEW ZEALAND,,,Tiritiri Matangi Island,Australasian,1,Oceanic.Island,0,1974,1974.0,1976.0,,Established,Released,Unknown.Not applicable,,"1974: 35 birds released
1975: 22 released
1976: 27 released",Mapped,"{Higgins, 1999 #408}",EJ
21468,9671,Psittaciformes,Psittacidae,Cyanoramphus,novaezelandiae,Cyanoramphus novaezelandiae,Red-fronted Parakeet,NEW ZEALAND,,,Whale Island,Australasian,1,Oceanic.Island,0,1985,1985.0,1986.0,,Established,Released,Unknown.Not applicable,,"1985: unknown number released
1986: 24 released",Mapped,"{Higgins, 1999 #408}",EJ
21507,9307,Passeriformes,Icteridae,Agelaius,phoeniceus,Agelaius phoeniceus,Red-winged Blackbird,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1869,1869.0,1869.0,,Unsuccessful,Released,Unknown.Not applicable,,"1869: 2 birds introd. 
1869: died out",Mapped,"{Duncan, 1997 #359}",FD
21515,8388,Passeriformes,Fringillidae,Fringilla,montifringilla,Fringilla montifringilla,Brambling,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1874,1874.0,1887.0,,Unsuccessful,Released,Unknown.Not applicable,,"1874: 3 birds introd.
1887: died out",Mapped,"{Duncan, 1997 #359}",FD
21526,8388,Passeriformes,Fringillidae,Fringilla,montifringilla,Fringilla montifringilla,Brambling,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1868,1868.0,1882.0,,Unsuccessful,Released,Unknown.Not applicable,,"1868: 4 introductions, 117 birds released
1882: died out",Mapped,"{Duncan, 1997 #359}",FD
21528,9,Struthioniformes,Apterygidae,Apteryx,owenii,Apteryx owenii,Little Spotted Kiwi,NEW ZEALAND,North Island NZ,Hen Island,,Australasian,1,Oceanic.Island,0,1988,1988.0,1989.0,,Unknown,Unknown,Unknown.Not applicable,,Further introduction in 1989. Total of 18 pairs from Kapiti Island introduced.,Mapped,"{Marchant, 1990 #404}",EJ
21529,9,Struthioniformes,Apterygidae,Apteryx,owenii,Apteryx owenii,Little Spotted Kiwi,NEW ZEALAND,,Long Island,,Australasian,1,Oceanic.Island,0,1981,1981.0,1987.0,,Established,Unknown,Unknown.Not applicable,,Further introduction in 1987. 2 birds from D'Urville Island and 2 from Kapiti Island.,Mapped,"{Marchant, 1990 #404}",EJ
21573,1419,Psittaciformes,Psittacidae,Platycercus,eximius,Platycercus eximius,Eastern Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1910,1910.0,1929.0,,Established,Released,Other,,"1910: A shipment of these birds together with P.elegans which had been refused entry to NZ was released off Otago Heads, S.Island.
<1930: established Waitakere Range.",Mapped,"{Lever, 2005 #385}",ED
21574,1419,Psittaciformes,Psittacidae,Platycercus,eximius,Platycercus eximius,Eastern Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1910,1910.0,1965.0,,Established,Released,Other,,"1910: A shipment of these birds together with P.elegans which had been refused entry to NZ was released off Otago Heads, S.Island.
<1930: established Waitakere Range.
1965: locally common N and S Island",Mapped,"{Lever, 2005 #385}",ED
21575,1419,Psittaciformes,Psittacidae,Platycercus,eximius,Platycercus eximius,Eastern Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1910,1910.0,,,Established,Escaped,Unknown.Not applicable,,"Imported since early C20th. Some escaped or were released & have become established. 
c.1910: small shipment released from a ship off Otago Heads (refused entry by customs)
c.1950: ~12 escaped from an aviary wrecked during gale in Dunedin.
Popns around Adelaide may originate from aviary escapes.",Not Mapped,"{Higgins, 1999 #408}",EJ
21599,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,,"Resolution Island, Fiordland",Australasian,1,Oceanic.Island,0,1880s,1885.0,1900.0,,Unsuccessful,Released,Conservation,,"c.300 transferred as a conservation measure.
1900: stoats invaded island, wiping out the popn, meaning the introduction was unsuccessful",Mapped,"{Higgins, 1999 #408}",EJ
21600,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,Kapiti Island,,Australasian,1,Oceanic.Island,0,1912,1912.0,1936.0,,DiedOut,Released,Conservation,,3 released. Last seen 1936.,Mapped,"{Higgins, 1999 #408}",EJ
21601,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,Maud Island,,Australasian,1,Oceanic.Island,0,1974,1974.0,1975.0,,Unsuccessful,Released,Conservation,,"1974: 2 introduced. Survived for 3 years.
1975: 1 introduced",Mapped,"{Higgins, 1999 #408}",EJ
21602,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,Maud Island,,Australasian,1,Oceanic.Island,0,1974,1974.0,1981.0,,Unsuccessful,Released,Conservation,,"1974: 2 introduced. Survived for 3 years.
1975: 1 introduced
1981: 2 introduced",Mapped,"{Higgins, 1999 #408}",EJ
21603,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,Maud Island,,Australasian,1,Oceanic.Island,0,1974,1974.0,1982.0,,Unsuccessful,Released,Conservation,,"1974: 2 introduced. Survived for 3 years.
1975: 1 introduced
1981: 2 introduced
1982: stoats invaded; 4 relocated to Little Barrier Island",Mapped,"{Higgins, 1999 #408}",EJ
21604,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,Stewart Island,,Australasian,1,Oceanic.Island,0,1980,1980.0,1989.0,,Unsuccessful,Released,Unknown.Not applicable,,"1980-81: 3 females & 1 male introduced
1 f died a few days after release, rest survived.
1982-1997: all 61 birds on the island relocated",Mapped,"{Higgins, 1999 #408}",EJ
